trade_date,date,ts_code,qfq_open,qfq_high,qfq_low,qfq_close,tr,n_20,n_for_signal,entry_high_20,exit_low_10,breakout_long,exit_long,stop_long,stop_price,target_units,position_units,shares,cash,trade_action,trade_reason,signal_date,execution_date,execution_price,trade_value,fee,slippage_cost,portfolio_value,strategy_return,benchmark_value,benchmark_return,drawdown,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,qfq_pre_close,qfq_change,qfq_pct_chg,instrument_key,market,currency,signal,running_max
20260303,2026-03-03,300308.SZ,570.1258,598.3325,562.6147,563.1341,35.71780000000001,34.5473216902289,34.485717568662,657.8021,514.3917,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,294148.056525659,-0.011882659266149398,-0.02694693398065784,570.8,599.04,563.28,563.8,570.58,-6.78,-1.1883,393101.0,22869564.246,6.5961,569.9061,-6.772,-1.1883,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260304,2026-03-04,300308.SZ,553.3656,562.8344,535.8663,538.3634,27.267799999999966,34.18334560571745,34.5473216902289,657.8021,514.3917,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,281209.3031030192,-0.04398721370273995,-0.02694693398065784,554.02,563.5,536.5,539.0,563.8,-24.8,-4.3987,307429.45,16777788.85,6.5961,563.1341,-24.7707,-4.3987,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260305,2026-03-05,300308.SZ,555.3433,584.309,551.9473,556.3421,45.94560000000001,34.771458325431574,34.18334560571745,657.8021,514.3917,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,290600.31612080283,0.0333951007813682,-0.02694693398065784,556.0,585.0,552.6,557.0,539.0,18.0,3.3395,379003.6,21444655.496,6.5961,538.3634,17.9787,3.3395,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260306,2026-03-06,300308.SZ,552.3468,559.3186,536.4257,544.8357,22.89289999999994,34.17753040915999,34.771458325431574,657.8021,514.3917,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,284590.05107450776,-0.02068223850037587,-0.02694693398065784,553.0,559.98,537.06,545.48,557.0,-11.52,-2.0682,219667.67,12028188.486,6.5961,556.3421,-11.5064,-2.0682,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260309,2026-03-09,300308.SZ,519.4857,527.676,505.4024,525.3687,39.433299999999974,34.440318888701995,34.17753040915999,657.8021,514.3917,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,274421.6378734869,-0.03573003751406156,-0.02694693398065784,520.1,528.3,506.0,525.99,545.48,-19.49,-3.573,314743.15,16230653.69,6.5961,544.8357,-19.467,-3.573,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260310,2026-03-10,300308.SZ,539.3622,548.3316,529.394,546.3539,22.96289999999999,33.866447944266895,34.440318888701995,657.8021,505.4024,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,285383.0692551103,0.03994375759347668,-0.02694693398065784,540.0,548.98,530.02,547.0,525.99,21.01,3.9944,283094.14,15348948.106,6.5961,525.3687,20.9852,3.9944,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260311,2026-03-11,300308.SZ,556.3421,568.2281,552.3468,554.0249,21.874200000000087,33.26683554705356,33.866447944266895,618.0691,505.4024,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,289389.9474420437,0.014040350036853777,-0.02694693398065784,557.0,568.9,553.0,554.68,547.0,7.68,1.404,238971.7,13412042.199,6.5961,546.3539,7.671,1.404,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260312,2026-03-12,300308.SZ,556.5918,562.9143,527.8758,534.1683,35.0385,33.35541876970088,33.26683554705356,598.3325,505.4024,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,279018.03016832966,-0.03584062737974414,-0.02694693398065784,557.25,563.58,528.5,534.8,554.68,-19.88,-3.584,239117.26,12905792.455,6.5961,554.0249,-19.8566,-3.5841,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260313,2026-03-13,300308.SZ,525.8781,548.2317,524.3899,541.3798,23.841800000000035,32.87973783121584,33.35541876970088,598.3325,505.4024,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,282784.89264324424,0.013500426738164872,-0.02694693398065784,526.5,548.88,525.01,542.02,534.8,7.22,1.35,211981.69,11483224.115,6.5961,534.1683,7.2115,1.35,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260316,2026-03-16,300308.SZ,548.4015,564.3327,539.6818,561.0366,24.650900000000092,32.46829593965505,32.87973783121584,598.3325,505.4024,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,293052.44617536664,0.03630870601378189,-0.02694693398065784,549.05,565.0,540.32,561.7,542.02,19.68,3.6309,274319.81,15210952.033,6.5961,541.3798,19.6568,3.6309,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260317,2026-03-17,300308.SZ,569.3268,577.1975,538.3634,542.3587,38.834100000000035,32.7865861426723,32.46829593965505,598.3325,505.4024,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,283296.2122961173,-0.03329176741766937,-0.02694693398065784,570.0,577.88,539.0,543.0,561.7,-18.7,-3.3292,300409.84,16803741.8,6.5961,561.0366,-18.6779,-3.3292,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260318,2026-03-18,300308.SZ,553.2058,581.3625,549.3504,579.315,39.003799999999956,33.09744683553868,32.7865861426723,598.3325,505.4024,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,302600.0048055377,0.0681399597720107,-0.02694693398065784,553.86,582.05,550.0,580.0,543.0,37.0,6.814,377804.87,21435555.273,6.5961,542.3587,36.9563,6.814,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260319,2026-03-19,300308.SZ,579.315,592.0998,569.2269,574.5206,22.87289999999996,32.586219493761746,33.09744683553868,598.3325,505.4024,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,300095.69288017805,-0.008275981115628217,-0.02694693398065784,580.0,592.8,569.9,575.2,580.0,-4.8,-0.8276,331407.56,19280585.871,6.5961,579.315,-4.7944,-0.8276,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260320,2026-03-20,300308.SZ,604.2854,631.9727,603.3865,611.2772,57.45210000000009,33.829513519073664,32.586219493761746,598.3325,505.4024,True,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,319295.1738821118,0.06397786258665072,-0.02694693398065784,605.0,632.72,604.1,612.0,575.2,36.8,6.3978,538539.42,33344122.514,6.5961,574.5206,36.7566,6.3978,zhongji_xuchuang,A-share,CNY,1,112046.00485659571
20260323,2026-03-23,300308.SZ,589.6128,617.3699,584.309,598.9118,33.06090000000006,33.79108284311998,33.829513519073664,631.9727,505.4024,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,BUY,20-day high breakout,2026-03-20,2026-03-23,589.9076064,9868.54039529812,9.868540395298119,4.931804295501309,109167.47080966811,0.0012910804205457094,312836.21787471964,-0.020228793090924957,-0.025690644218968384,590.31,618.1,585.0,599.62,612.0,-12.38,-2.0229,378519.91,22741347.135,6.5961,611.2772,-12.3654,-2.0229,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260324,2026-03-24,300308.SZ,598.2925,604.2854,576.3185,602.4776,27.96690000000001,33.49987370096398,33.79108284311998,631.9727,524.3899,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,109227.12293308505,0.0005464276397950663,314698.78158726916,0.005953798205345251,-0.025158254657258516,599.0,605.0,577.0,603.19,599.62,3.57,0.5954,282635.65,16716920.528,6.5961,598.9118,3.5658,0.5954,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260325,2026-03-25,300308.SZ,624.2618,634.25,615.3224,627.6578,31.772399999999948,33.41350001591578,33.49987370096398,631.9727,524.3899,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,109648.36147648701,0.003856537937559912,327851.4336694772,0.04179441692106023,-0.021398740483227097,625.0,635.0,616.05,628.4,603.19,25.21,4.1794,335631.26,21048050.378,6.5961,602.4776,25.1802,4.1794,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260326,2026-03-26,300308.SZ,626.1496,644.2382,612.1062,613.4746,32.13200000000006,33.34942501511999,33.41350001591578,634.25,524.3899,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,109411.09129957107,-0.0021639190382870543,320442.9661032,-0.022597026596339442,-0.0235163543795871,626.89,645.0,612.83,614.2,628.4,-14.2,-2.2597,262769.23,16491318.31,6.5961,627.6578,-14.1832,-2.2597,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260327,2026-03-27,300308.SZ,598.1427,609.1597,587.9647,597.2937,25.509900000000016,32.957448764363996,33.34942501511999,644.2382,524.3899,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,109140.40168046823,-0.0024740601330963674,311991.0178233212,-0.026375827132859464,-0.025932233637837143,598.85,609.88,588.66,598.0,614.2,-16.2,-2.6376,224326.03,13421963.396,6.5961,613.4746,-16.1809,-2.6376,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260330,2026-03-30,300308.SZ,584.309,594.8765,578.3161,588.3842,18.97759999999994,32.25845632614579,32.957448764363996,644.2382,538.3634,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,108991.35501672291,-0.0013656415172603742,307337.2202471927,-0.01491644730222308,-0.027262461020206463,585.0,595.58,579.0,589.08,598.0,-8.92,-1.4916,209254.8,12283293.316,6.5961,597.2937,-8.9095,-1.4916,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260331,2026-03-31,300308.SZ,570.3256,585.208,554.3445,568.7375,34.039699999999925,32.3475185098385,32.25845632614579,644.2382,538.3634,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,108662.68617014284,-0.0030155496876760335,297074.94235966523,-0.03339093741810217,-0.030195799402067736,571.0,585.9,555.0,569.41,589.08,-19.67,-3.3391,261202.31,14942137.037,6.5961,588.3842,-19.6467,-3.3391,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260401,2026-04-01,300308.SZ,590.302,601.289,580.5135,601.1591,32.55150000000003,32.35771758434658,32.3475185098385,644.2382,549.3504,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,109205.06580012043,0.004991406425645772,314010.07491415326,0.05700626387393126,-0.025355112483584907,591.0,602.0,581.2,601.87,569.41,32.46,5.7006,255404.72,15121134.057,6.5961,568.7375,32.4216,5.7006,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260402,2026-04-02,300308.SZ,592.3096,596.0651,578.0065,581.3126,23.152600000000007,31.897461705129253,32.35771758434658,644.2382,554.3445,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,108873.05450745288,-0.0030402554152133554,303643.4332850342,-0.03301372298947147,-0.028318281880766683,593.01,596.77,578.69,582.0,601.87,-19.87,-3.3014,177310.14,10393303.258,6.5961,601.1591,-19.8465,-3.3014,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260403,2026-04-03,300308.SZ,599.2913,624.2618,593.648,605.8036,42.94920000000002,32.45004861987279,31.897461705129253,644.2382,554.3445,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,109282.76345203862,0.0037631803979347733,316436.08791626664,0.042130516352131275,-0.024661668286108718,600.0,625.0,594.35,606.52,582.0,24.52,4.2131,290271.06,17694513.705,6.5961,581.3126,24.491,4.2131,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260407,2026-04-07,300308.SZ,607.2819,635.908,596.994,618.7983,38.91399999999999,32.77324618887915,32.45004861987279,644.2382,554.3445,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,109500.15126071154,0.0019892232023244194,323223.75314579904,0.02145035123594541,-0.022721502646547043,608.0,636.66,597.7,619.53,606.52,13.01,2.145,239030.65,14668397.049,6.5961,605.8036,12.9947,2.145,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260408,2026-04-08,300308.SZ,652.7581,687.4471,642.2405,687.3272,68.64879999999994,34.56702387943518,32.77324618887915,644.2382,554.3445,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,110646.5684463153,0.010469548876459678,359019.2106591004,0.11074513294558153,-0.012489837652591929,653.53,688.26,643.0,688.14,619.53,68.61,11.0745,396629.74,26479882.607,6.5961,618.7983,68.5289,11.0745,zhongji_xuchuang,A-share,CNY,1,112046.00485659571
20260409,2026-04-09,300308.SZ,681.1945,699.1732,677.2092,692.2015,21.963999999999942,33.93687268546342,34.56702387943518,687.4471,554.3445,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,110728.11041310287,0.0007369588405006233,361565.2576342756,0.007091673368957219,-0.011762083308365812,682.0,700.0,678.01,693.02,688.14,4.88,0.7092,249619.27,17248692.687,6.5961,687.3272,4.8743,0.7092,zhongji_xuchuang,A-share,CNY,1,112046.00485659571
20260410,2026-04-10,300308.SZ,699.1732,742.1624,693.1903,733.7823,49.96090000000004,34.73807405119025,33.93687268546342,699.1732,554.3445,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,111423.71392798715,0.006282086023947642,383284.6163248293,0.06007036968281643,-0.005553887703582228,700.0,743.04,694.01,734.65,693.02,41.63,6.007,330800.75,23842833.151,6.5961,692.2015,41.5808,6.007,zhongji_xuchuang,A-share,CNY,1,112046.00485659571
20260413,2026-04-13,300308.SZ,737.9274,743.1212,713.3864,737.1283,29.734800000000064,34.48791034863074,34.73807405119025,742.1624,554.3445,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,111479.68902612868,0.0005023625238134155,385032.369474807,0.004559935555818129,-0.0050543152448125905,738.8,744.0,714.23,738.0,734.65,3.35,0.456,228876.18,16730510.499,6.5961,733.7823,3.346,0.456,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260414,2026-04-14,300308.SZ,749.1142,785.2914,747.8956,772.087,48.163099999999986,35.1716698311992,34.48791034863074,743.1212,554.3445,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,112064.51169899174,0.005246002011415785,403292.73350473086,0.04742552958555524,0.0,750.0,786.22,748.78,773.0,738.0,35.0,4.7425,292668.36,22475999.264,6.5961,737.1283,34.9587,4.7426,zhongji_xuchuang,A-share,CNY,1,112064.51169899174
20260415,2026-04-15,300308.SZ,786.0705,807.8747,765.0953,779.0587,42.77940000000001,35.55205633963924,35.1716698311992,785.2914,554.3445,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,112181.14098521805,0.001040733453062881,406934.3385960935,0.009029681888180985,0.0,787.0,808.83,766.0,779.98,773.0,6.98,0.903,323452.47,25441092.938,6.5961,772.087,6.9717,0.903,zhongji_xuchuang,A-share,CNY,0,112181.14098521805
20260416,2026-04-16,300308.SZ,771.4577,809.1532,761.4496,808.6538,47.70359999999994,36.15963352265727,35.55205633963924,807.8747,578.0065,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,112676.23621146074,0.004413355238630734,422393.074175563,0.037988279958878435,0.0,772.37,810.11,762.35,809.61,779.98,29.63,3.7988,286570.12,22749930.918,6.5961,779.0587,29.5951,3.7988,zhongji_xuchuang,A-share,CNY,1,112676.23621146074
20260417,2026-04-17,300308.SZ,840.0067,863.9783,819.2712,849.9949,55.324499999999944,37.1178768465244,36.15963352265727,809.1532,578.0065,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,113367.82979477762,0.006137883253563459,443987.2277166697,0.05112336082511448,0.0,841.0,865.0,820.24,851.0,809.61,41.39,5.1123,398571.61,33630034.467,6.5961,808.6538,41.3411,5.1123,zhongji_xuchuang,A-share,CNY,1,113367.82979477762
20260420,2026-04-20,300308.SZ,847.9972,877.9418,839.5872,848.996,38.35459999999989,37.17971300419818,37.1178768465244,863.9783,593.648,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,113351.1192372362,-0.00014740122988743387,443465.4612428165,-0.001175183521689327,-0.00014740122988743387,849.0,878.98,840.58,850.0,851.0,-1.0,-0.1175,272631.13,23357063.772,6.5961,849.9949,-0.9989,-0.1175,zhongji_xuchuang,A-share,CNY,0,113367.82979477762
20260421,2026-04-21,300308.SZ,848.7463,866.9748,838.009,863.8385,28.965799999999945,36.76901735398827,37.17971300419818,877.9418,596.994,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,113599.41881708243,0.0021905348753246123,451218.3082627041,0.01748241452256538,0.0,849.75,868.0,839.0,864.86,850.0,14.86,1.7482,251138.02,21433791.331,6.5961,848.996,14.8425,1.7482,zhongji_xuchuang,A-share,CNY,0,113599.41881708243
20260422,2026-04-22,300308.SZ,858.2851,892.145,852.9913,885.5728,39.15369999999996,36.88825148628885,36.76901735398827,877.9418,642.2405,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,113963.01103929916,0.0032006521336362947,462571.02532413875,0.025160142781318617,0.0,859.3,893.2,854.0,886.62,864.86,21.76,2.516,294382.93,25705226.811,6.5961,863.8385,21.7343,2.516,zhongji_xuchuang,A-share,CNY,1,113963.01103929916
20260423,2026-04-23,300308.SZ,888.9488,918.9034,876.7432,895.9405,42.16020000000003,37.15184891197441,36.88825148628885,892.145,677.2092,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,114136.45187163682,0.0015219046141019543,467986.5006179295,0.011707337894750314,0.0,890.0,919.99,877.78,897.0,886.62,10.38,1.1707,309869.4,27877944.598,6.5961,885.5728,10.3677,1.1707,zhongji_xuchuang,A-share,CNY,1,114136.45187163682
20260424,2026-04-24,300308.SZ,899.1867,913.9193,853.5207,885.9424,60.39859999999999,38.31418646637569,37.15184891197441,918.9034,693.1903,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,113969.1940626922,-0.0014654197340278063,462764.08257585176,-0.011159334799576648,-0.0014654197340278063,900.25,915.0,854.53,886.99,897.0,-10.01,-1.1159,383884.41,33962426.838,6.5961,895.9405,-9.9981,-1.1159,zhongji_xuchuang,A-share,CNY,0,114136.45187163682
20260427,2026-04-27,300308.SZ,897.9382,898.937,852.9913,856.0177,45.94569999999999,38.6957621430569,38.31418646637569,918.9034,713.3864,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,113468.58497143234,-0.004392494791043977,447133.18338662956,-0.03377725233604345,-0.005851477676523498,899.0,900.0,854.0,857.03,886.99,-29.96,-3.3777,318148.71,27543690.271,6.5961,885.9424,-29.9247,-3.3777,zhongji_xuchuang,A-share,CNY,0,114136.45187163682
20260428,2026-04-28,300308.SZ,852.9913,852.9913,820.0303,824.0256,35.98739999999998,38.56034403590406,38.6957621430569,918.9034,747.8956,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,112933.39042951565,-0.004716675915641622,430422.3963126901,-0.037373175811668324,-0.010540554068337316,854.0,854.0,821.0,825.0,857.03,-32.03,-3.7373,295109.05,24518220.806,6.5961,856.0177,-31.9921,-3.7373,zhongji_xuchuang,A-share,CNY,0,114136.45187163682
20260429,2026-04-29,300308.SZ,815.2659,861.9807,815.2659,845.0008,46.71479999999997,38.96806683410885,38.56034403590406,918.9034,761.4496,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,113284.28369865433,0.00310708168597551,441378.60428382346,0.02545454898488586,-0.007466222744867523,816.23,863.0,816.23,846.0,825.0,21.0,2.5455,251730.87,21221971.38,6.5961,824.0256,20.9752,2.5455,zhongji_xuchuang,A-share,CNY,0,114136.45187163682
20260430,2026-04-30,300308.SZ,863.66,874.65,845.0,857.5,29.649999999999977,38.50216349240341,38.96806683410885,918.9034,761.4496,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,113493.38230794614,0.0018457865686649644,447907.44952357275,0.014791938658519577,-0.0056342172298635695,863.66,874.65,845.0,857.5,845.0,12.5,1.4793,212709.64,18256407.622,6.6039,845.0008,12.4992,1.4792,zhongji_xuchuang,A-share,CNY,0,114136.45187163682
20260506,2026-05-06,300308.SZ,888.5,889.0,840.45,856.0,48.549999999999955,39.00455531778324,38.50216349240341,918.9034,815.2659,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,113468.28886885103,-0.00022110046052759014,447123.9379500621,-0.001749271137026276,-0.005854071962366869,888.5,889.0,840.45,856.0,857.5,-1.5,-0.1749,309385.72,26756822.154,6.6039,857.5,-1.5,-0.1749,zhongji_xuchuang,A-share,CNY,0,114136.45187163682
20260507,2026-05-07,300308.SZ,858.0,889.15,835.0,877.47,54.14999999999998,39.76182755189408,39.00455531778324,918.9034,815.2659,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,113827.45962709919,0.0031653844596466474,458338.6002722442,0.025081775700934728,-0.0027072178911355937,858.0,889.15,835.0,877.47,856.0,21.47,2.5082,277190.1,23995585.894,6.6039,856.0,21.47,2.5082,zhongji_xuchuang,A-share,CNY,0,114136.45187163682
20260508,2026-05-08,300308.SZ,864.95,898.95,861.56,886.0,37.3900000000001,39.64323617429938,39.76182755189408,918.9034,815.2659,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,113970.15765075345,0.0012536344404219246,462794.16942027456,0.009721130067124717,-0.0014569773122997676,864.95,898.95,861.56,886.0,877.47,8.53,0.9721,197640.77,17406542.425,6.6039,877.47,8.53,0.9721,zhongji_xuchuang,A-share,CNY,0,114136.45187163682
20260511,2026-05-11,300308.SZ,889.06,946.79,870.0,940.13,76.78999999999996,41.50057436558441,39.64323617429938,918.9034,815.2659,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,114875.6962228994,0.007945400715517525,491068.4904030279,0.06109480812641088,0.0,889.06,946.79,870.0,940.13,886.0,54.13,6.1095,322655.43,29399331.289,6.6039,886.0,54.13,6.1095,zhongji_xuchuang,A-share,CNY,1,114875.6962228994
20260512,2026-05-12,300308.SZ,961.0,1022.9,960.0,1017.99,82.76999999999998,43.56404564730519,41.50057436558441,946.79,815.2659,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,116178.21300153015,0.011338488657369306,531737.9644787193,0.08281833363471014,0.0,961.0,1022.9,960.0,1017.99,940.13,77.86,8.2818,345421.36,34442619.233,6.6039,940.13,77.86,8.2818,zhongji_xuchuang,A-share,CNY,1,116178.21300153015
20260513,2026-05-13,300308.SZ,999.68,1052.2,991.12,1049.2,61.08000000000004,44.43984336493993,43.56404564730519,1022.9,815.2659,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,116700.32382430264,0.004494051072774008,548040.2286182303,0.030658454405249502,0.0,999.68,1052.2,991.12,1049.2,1017.99,31.21,3.0658,260005.33,26467945.093,6.6039,1017.99,31.21,3.0658,zhongji_xuchuang,A-share,CNY,1,116700.32382430264
20260514,2026-05-14,300308.SZ,1065.0,1088.88,1025.1,1078.0,63.7800000000002,45.40685119669295,44.43984336493993,1052.2,815.2659,True,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,117182.11785492898,0.0041284720970584665,563083.6508296343,0.027449485322150302,0.0,1065.0,1088.88,1025.1,1078.0,1049.2,28.8,2.7449,300571.34,31835259.103,6.6039,1049.2,28.8,2.7449,zhongji_xuchuang,A-share,CNY,1,117182.11785492898
20260515,2026-05-15,300308.SZ,1068.99,1099.87,1034.0,1049.87,65.86999999999989,46.43000863685829,45.40685119669295,1088.88,815.2659,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,116711.53222709846,-0.0040158484625879565,548390.197121065,-0.026094619666048313,-0.0040158484625879565,1068.99,1099.87,1034.0,1049.87,1078.0,-28.13,-2.6095,276252.8,29275322.893,6.6039,1078.0,-28.13,-2.6095,zhongji_xuchuang,A-share,CNY,0,117182.11785492898
20260518,2026-05-18,300308.SZ,1030.03,1075.0,1030.03,1045.0,44.97000000000003,46.357008205015376,46.43000863685829,1099.87,815.2659,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,116630.06219483631,-0.0006980461202722443,545846.3962124006,-0.004638669549563046,-0.004711091335421247,1030.03,1075.0,1030.03,1045.0,1049.87,-4.87,-0.4639,243132.05,25546322.519,6.6039,1049.87,-4.87,-0.4639,zhongji_xuchuang,A-share,CNY,0,117182.11785492898
20260519,2026-05-19,300308.SZ,1026.0,1037.38,988.88,1030.0,56.120000000000005,46.8451577947646,46.357008205015376,1099.87,835.0,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,116379.12780388509,-0.002151541259851397,538011.2804772943,-0.014354066985646008,-0.006852496487885551,1026.0,1037.38,988.88,1030.0,1045.0,-15.0,-1.4354,272749.08,27528008.857,6.6039,1045.0,-15.0,-1.4354,zhongji_xuchuang,A-share,CNY,0,117182.11785492898
20260520,2026-05-20,300308.SZ,1019.11,1071.0,1019.11,1037.0,51.889999999999986,47.09739990502637,46.8451577947646,1099.87,835.0,False,False,False,524.7351674124765,1,1,16.728959396747523,99148.29962523514,HOLD,,,,,0.0,0.0,0.0,116496.23051966232,0.0010062175064120549,541667.667820344,0.006796116504854455,-0.005853174083402246,1019.11,1071.0,1019.11,1037.0,1030.0,7.0,0.6796,225973.22,23581065.528,6.6039,1030.0,7.0,0.6796,zhongji_xuchuang,A-share,CNY,0,117182.11785492898
