instrument_key,company_key,market,exchange,currency,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,qfq_open,qfq_high,qfq_low,qfq_close,qfq_pre_close,qfq_change,qfq_pct_chg
smic_a,smic,A-share,SSE,CNY,688981.SH,20231201,53.6,54.57,52.9,54.15,53.7,0.45,0.838,178654.82,960244.809,1.0,53.6,54.57,52.9,54.15,53.7,0.44999999999999574,0.8379888268156345
smic_a,smic,A-share,SSE,CNY,688981.SH,20231204,54.15,54.53,53.03,53.18,54.15,-0.97,-1.7913000000000001,165567.6,886710.47,1.0,54.15,54.53,53.03,53.18,54.15,-0.9699999999999989,-1.791320406278853
smic_a,smic,A-share,SSE,CNY,688981.SH,20231205,53.05,53.17,52.39,52.39,53.18,-0.79,-1.4855,143970.97,758829.188,1.0,53.05,53.17,52.39,52.39,53.18,-0.7899999999999991,-1.48552087250846
smic_a,smic,A-share,SSE,CNY,688981.SH,20231206,52.16,52.78,51.74,51.97,52.39,-0.42,-0.8017000000000001,182131.73,950451.751,1.0,52.16,52.78,51.74,51.97,52.39,-0.4200000000000017,-0.8016797098682988
smic_a,smic,A-share,SSE,CNY,688981.SH,20231207,51.88,52.67,51.55,52.67,51.97,0.7000000000000001,1.3469,232852.36,1215586.143,1.0,51.88,52.67,51.55,52.67,51.97,0.7000000000000028,1.3469309216855934
smic_a,smic,A-share,SSE,CNY,688981.SH,20231208,52.67,52.68,51.1,52.55,52.67,-0.12,-0.2278,381398.23,1985072.089,1.0,52.67,52.68,51.1,52.55,52.67,-0.12000000000000455,-0.22783368141257743
smic_a,smic,A-share,SSE,CNY,688981.SH,20231211,52.01,53.22,51.7,53.18,52.55,0.63,1.1989,219874.36,1154536.24,1.0,52.01,53.22,51.7,53.18,52.55,0.6300000000000026,1.198858230256903
smic_a,smic,A-share,SSE,CNY,688981.SH,20231212,53.24,54.17,52.86,54.12,53.18,0.9400000000000001,1.7676,209746.32,1124677.203,1.0,53.24,54.17,52.86,54.12,53.18,0.9399999999999977,1.7675817976682922
smic_a,smic,A-share,SSE,CNY,688981.SH,20231213,54.0,54.56,53.7,53.75,54.12,-0.37,-0.6837000000000001,179162.95,970375.525,1.0,54.0,54.56,53.7,53.75,54.12,-0.36999999999999744,-0.683665927568362
smic_a,smic,A-share,SSE,CNY,688981.SH,20231214,54.0,54.2,53.07,53.1,53.75,-0.65,-1.2093,123584.24,664063.613,1.0,54.0,54.2,53.07,53.1,53.75,-0.6499999999999986,-1.2093023255813926
smic_a,smic,A-share,SSE,CNY,688981.SH,20231215,53.29,54.14,53.03,53.6,53.1,0.5,0.9416,121309.24,651165.129,1.0,53.29,54.14,53.03,53.6,53.1,0.5,0.9416195856873822
smic_a,smic,A-share,SSE,CNY,688981.SH,20231218,53.49,53.99,53.2,53.74,53.6,0.14,0.2612,100651.68,540840.132,1.0,53.49,53.99,53.2,53.74,53.6,0.14000000000000057,0.2611940298507473
smic_a,smic,A-share,SSE,CNY,688981.SH,20231219,53.65,54.94,53.61,54.76,53.74,1.02,1.898,204125.23,1112052.09,1.0,53.65,54.94,53.61,54.76,53.74,1.019999999999996,1.8980275400074358
smic_a,smic,A-share,SSE,CNY,688981.SH,20231220,54.89,55.24,54.46,54.51,54.76,-0.25,-0.4565,144750.05,793468.719,1.0,54.89,55.24,54.46,54.51,54.76,-0.25,-0.45653761869978093
smic_a,smic,A-share,SSE,CNY,688981.SH,20231221,54.24,54.7,53.36,54.57,54.51,0.06,0.1101,144982.78,786354.87,1.0,54.24,54.7,53.36,54.57,54.51,0.060000000000002274,0.11007154650523258
smic_a,smic,A-share,SSE,CNY,688981.SH,20231222,54.49,55.19,54.39,54.79,54.57,0.22,0.4032,151735.06,832872.997,1.0,54.49,55.19,54.39,54.79,54.57,0.21999999999999886,0.403151914971594
smic_a,smic,A-share,SSE,CNY,688981.SH,20231225,54.6,55.0,52.85,53.01,54.79,-1.78,-3.2488,177883.68,954109.664,1.0,54.6,55.0,52.85,53.01,54.79,-1.7800000000000011,-3.2487680233619294
smic_a,smic,A-share,SSE,CNY,688981.SH,20231226,53.01,53.23,51.8,51.85,53.01,-1.16,-2.1883,144016.32,754093.59,1.0,53.01,53.23,51.8,51.85,53.01,-1.1599999999999966,-2.188266364836817
smic_a,smic,A-share,SSE,CNY,688981.SH,20231227,51.83,52.29,51.18,51.91,51.85,0.06,0.11570000000000001,151734.5,786451.367,1.0,51.83,52.29,51.18,51.91,51.85,0.05999999999999517,0.11571841851493764
smic_a,smic,A-share,SSE,CNY,688981.SH,20231228,51.7,53.45,51.68,53.13,51.91,1.22,2.3502,192118.6,1015242.627,1.0,51.7,53.45,51.68,53.13,51.91,1.220000000000006,2.350221537276066
smic_a,smic,A-share,SSE,CNY,688981.SH,20231229,53.0,53.5,52.88,53.02,53.13,-0.11,-0.20700000000000002,126486.66,671919.217,1.0,53.0,53.5,52.88,53.02,53.13,-0.10999999999999943,-0.207039337474119
smic_a,smic,A-share,SSE,CNY,688981.SH,20240102,53.02,53.27,52.72,52.96,53.02,-0.06,-0.11320000000000001,134591.47,713792.764,1.0,53.02,53.27,52.72,52.96,53.02,-0.060000000000002274,-0.11316484345530416
smic_a,smic,A-share,SSE,CNY,688981.SH,20240103,52.85,53.18,52.16,52.48,52.96,-0.48,-0.9063,128475.42,675958.355,1.0,52.85,53.18,52.16,52.48,52.96,-0.480000000000004,-0.9063444108761405
smic_a,smic,A-share,SSE,CNY,688981.SH,20240104,52.5,52.7,51.42,51.88,52.48,-0.6000000000000001,-1.1433,148885.03,773314.889,1.0,52.5,52.7,51.42,51.88,52.48,-0.5999999999999943,-1.1432926829268184
smic_a,smic,A-share,SSE,CNY,688981.SH,20240105,51.75,52.48,50.19,50.58,51.88,-1.3,-2.5058,194368.93,998406.765,1.0,51.75,52.48,50.19,50.58,51.88,-1.3000000000000043,-2.5057825751734852
smic_a,smic,A-share,SSE,CNY,688981.SH,20240108,50.59,50.81,48.6,49.5,50.58,-1.08,-2.1352,224987.64,1110310.363,1.0,50.59,50.81,48.6,49.5,50.58,-1.0799999999999983,-2.1352313167259753
smic_a,smic,A-share,SSE,CNY,688981.SH,20240109,49.48,49.67,47.9,48.45,49.5,-1.05,-2.1212,204945.92,997731.837,1.0,49.48,49.67,47.9,48.45,49.5,-1.0499999999999972,-2.1212121212121153
smic_a,smic,A-share,SSE,CNY,688981.SH,20240110,48.25,48.55,47.41,47.47,48.45,-0.98,-2.0227,149635.33,714549.962,1.0,48.25,48.55,47.41,47.47,48.45,-0.980000000000004,-2.022703818369461
smic_a,smic,A-share,SSE,CNY,688981.SH,20240111,47.28,48.22,47.15,47.6,47.47,0.13,0.27390000000000003,178597.17,849780.614,1.0,47.28,48.22,47.15,47.6,47.47,0.13000000000000256,0.2738571729513431
smic_a,smic,A-share,SSE,CNY,688981.SH,20240112,47.5,47.55,45.79,45.83,47.6,-1.77,-3.7185,229001.35,1064018.744,1.0,47.5,47.55,45.79,45.83,47.6,-1.7700000000000031,-3.7184873949579895
smic_a,smic,A-share,SSE,CNY,688981.SH,20240115,45.8,46.56,45.24,45.67,45.83,-0.16,-0.3491,159438.22,732805.094,1.0,45.8,46.56,45.24,45.67,45.83,-0.1599999999999966,-0.3491162993672193
smic_a,smic,A-share,SSE,CNY,688981.SH,20240116,45.59,46.08,44.9,45.99,45.67,0.32,0.7007,173025.75,787262.836,1.0,45.59,46.08,44.9,45.99,45.67,0.3200000000000003,0.7006787825706159
smic_a,smic,A-share,SSE,CNY,688981.SH,20240117,45.95,45.95,44.69,44.69,45.99,-1.3,-2.8267,132214.18,597545.961,1.0,45.95,45.95,44.69,44.69,45.99,-1.3000000000000043,-2.8267014568384523
smic_a,smic,A-share,SSE,CNY,688981.SH,20240118,44.69,45.68,43.38,45.64,44.69,0.9500000000000001,2.1258,276795.78,1227658.372,1.0,44.69,45.68,43.38,45.64,44.69,0.9500000000000028,2.12575520250616
smic_a,smic,A-share,SSE,CNY,688981.SH,20240119,45.5,46.38,45.2,45.86,45.64,0.22,0.482,196674.25,901687.807,1.0,45.5,46.38,45.2,45.86,45.64,0.21999999999999886,0.4820333041191912
smic_a,smic,A-share,SSE,CNY,688981.SH,20240122,45.67,46.23,44.5,44.83,45.86,-1.03,-2.246,260600.03,1187192.765,1.0,45.67,46.23,44.5,44.83,45.86,-1.0300000000000011,-2.2459659834278263
smic_a,smic,A-share,SSE,CNY,688981.SH,20240123,44.83,45.69,44.53,44.72,44.83,-0.11,-0.2454,203391.56,915329.858,1.0,44.83,45.69,44.53,44.72,44.83,-0.10999999999999943,-0.24537140307829453
smic_a,smic,A-share,SSE,CNY,688981.SH,20240124,44.94,45.58,43.73,45.37,44.72,0.65,1.4535,208729.35,930621.54,1.0,44.94,45.58,43.73,45.37,44.72,0.6499999999999986,1.45348837209302
smic_a,smic,A-share,SSE,CNY,688981.SH,20240125,45.45,47.41,45.07,47.26,45.37,1.8900000000000001,4.1657,255771.49,1187793.509,1.0,45.45,47.41,45.07,47.26,45.37,1.8900000000000006,4.165748291822792
smic_a,smic,A-share,SSE,CNY,688981.SH,20240126,46.9,47.18,46.23,46.5,47.26,-0.76,-1.6081,180095.79,842394.635,1.0,46.9,47.18,46.23,46.5,47.26,-0.759999999999998,-1.608125264494283
smic_a,smic,A-share,SSE,CNY,688981.SH,20240129,46.5,47.18,44.97,45.35,46.5,-1.15,-2.4731,168194.54,769790.276,1.0,46.5,47.18,44.97,45.35,46.5,-1.1499999999999986,-2.4731182795698894
smic_a,smic,A-share,SSE,CNY,688981.SH,20240130,44.99,45.25,43.03,43.08,45.35,-2.27,-5.0055,236310.83,1036409.5,1.0,44.99,45.25,43.03,43.08,45.35,-2.270000000000003,-5.00551267916208
smic_a,smic,A-share,SSE,CNY,688981.SH,20240131,43.0,44.19,41.85,43.29,43.08,0.21,0.48750000000000004,264880.8,1138964.849,1.0,43.0,44.19,41.85,43.29,43.08,0.21000000000000085,0.48746518105849784
smic_a,smic,A-share,SSE,CNY,688981.SH,20240201,42.8,44.1,41.77,42.68,43.29,-0.61,-1.4091,219480.19,944854.159,1.0,42.8,44.1,41.77,42.68,43.29,-0.6099999999999994,-1.4091014091014078
smic_a,smic,A-share,SSE,CNY,688981.SH,20240202,42.78,43.25,40.68,42.13,42.68,-0.55,-1.2887,252096.49,1061214.849,1.0,42.78,43.25,40.68,42.13,42.68,-0.5499999999999972,-1.2886597938144264
smic_a,smic,A-share,SSE,CNY,688981.SH,20240205,42.26,43.55,40.32,42.97,42.13,0.84,1.9938,285353.49,1202298.077,1.0,42.26,43.55,40.32,42.97,42.13,0.8399999999999963,1.9938286256824027
smic_a,smic,A-share,SSE,CNY,688981.SH,20240206,42.71,45.0,42.06,44.97,42.97,2.0,4.6544,292766.67,1286311.624,1.0,42.71,45.0,42.06,44.97,42.97,2.0,4.654410053525716
smic_a,smic,A-share,SSE,CNY,688981.SH,20240207,44.66,44.67,42.75,42.9,44.97,-2.07,-4.6031,442121.73,1925685.26,1.0,44.66,44.67,42.75,42.9,44.97,-2.0700000000000003,-4.603068712474984
smic_a,smic,A-share,SSE,CNY,688981.SH,20240208,43.11,44.3,43.03,44.0,42.9,1.1,2.5641,309154.6,1353733.987,1.0,43.11,44.3,43.03,44.0,42.9,1.1000000000000014,2.5641025641025674
smic_a,smic,A-share,SSE,CNY,688981.SH,20240219,44.6,45.07,44.11,44.82,44.0,0.8200000000000001,1.8636000000000001,285691.19,1274866.151,1.0,44.6,45.07,44.11,44.82,44.0,0.8200000000000003,1.8636363636363642
smic_a,smic,A-share,SSE,CNY,688981.SH,20240220,44.55,45.03,43.9,44.45,44.82,-0.37,-0.8255,186966.25,830698.817,1.0,44.55,45.03,43.9,44.45,44.82,-0.36999999999999744,-0.8255243195002174
smic_a,smic,A-share,SSE,CNY,688981.SH,20240221,44.26,45.8,44.15,44.99,44.45,0.54,1.2148,249731.79,1125352.27,1.0,44.26,45.8,44.15,44.99,44.45,0.5399999999999991,1.2148481439820003
smic_a,smic,A-share,SSE,CNY,688981.SH,20240222,44.95,45.71,44.61,45.14,44.99,0.15,0.33340000000000003,244719.27,1102980.264,1.0,44.95,45.71,44.61,45.14,44.99,0.14999999999999858,0.33340742387196837
smic_a,smic,A-share,SSE,CNY,688981.SH,20240223,45.26,45.44,44.6,44.98,45.14,-0.16,-0.35450000000000004,229296.3,1030559.983,1.0,45.26,45.44,44.6,44.98,45.14,-0.1600000000000037,-0.3544528134692151
smic_a,smic,A-share,SSE,CNY,688981.SH,20240226,44.65,45.55,44.34,44.92,44.98,-0.06,-0.13340000000000002,271582.47,1219389.458,1.0,44.65,45.55,44.34,44.92,44.98,-0.05999999999999517,-0.13339261894174115
smic_a,smic,A-share,SSE,CNY,688981.SH,20240227,44.82,47.58,44.55,47.32,44.92,2.4,5.3428,505759.34,2341707.696,1.0,44.82,47.58,44.55,47.32,44.92,2.3999999999999986,5.342831700801422
smic_a,smic,A-share,SSE,CNY,688981.SH,20240228,47.0,47.92,45.5,45.56,47.32,-1.76,-3.7194,451760.27,2119465.291,1.0,47.0,47.92,45.5,45.56,47.32,-1.759999999999998,-3.7193575655114075
smic_a,smic,A-share,SSE,CNY,688981.SH,20240229,45.4,49.11,45.3,48.35,45.56,2.79,6.1238,569612.22,2720709.758,1.0,45.4,49.11,45.3,48.35,45.56,2.789999999999999,6.123792800702368
smic_a,smic,A-share,SSE,CNY,688981.SH,20240301,48.05,48.75,47.7,48.51,48.35,0.16,0.3309,395754.68,1909634.953,1.0,48.05,48.75,47.7,48.51,48.35,0.1599999999999966,0.33092037228541177
smic_a,smic,A-share,SSE,CNY,688981.SH,20240304,48.5,48.7,47.67,48.0,48.51,-0.51,-1.0513,270261.07,1301182.39,1.0,48.5,48.7,47.67,48.0,48.51,-0.509999999999998,-1.05132962275819
smic_a,smic,A-share,SSE,CNY,688981.SH,20240305,47.76,48.4,47.59,48.0,48.0,0.0,0.0,285279.01,1365886.776,1.0,47.76,48.4,47.59,48.0,48.0,0.0,0.0
smic_a,smic,A-share,SSE,CNY,688981.SH,20240306,48.0,48.05,47.01,47.59,48.0,-0.41000000000000003,-0.8542000000000001,203828.27,969336.57,1.0,48.0,48.05,47.01,47.59,48.0,-0.4099999999999966,-0.8541666666666595
smic_a,smic,A-share,SSE,CNY,688981.SH,20240307,47.65,48.45,46.8,47.09,47.59,-0.5,-1.0506,238630.63,1136078.794,1.0,47.65,48.45,46.8,47.09,47.59,-0.5,-1.0506408909434755
smic_a,smic,A-share,SSE,CNY,688981.SH,20240308,47.11,47.76,46.6,47.4,47.09,0.31,0.6583,189472.43,895629.931,1.0,47.11,47.76,46.6,47.4,47.09,0.30999999999999517,0.6583138670630604
smic_a,smic,A-share,SSE,CNY,688981.SH,20240311,46.86,48.23,46.5,47.99,47.4,0.59,1.2447,267494.25,1266403.682,1.0,46.86,48.23,46.5,47.99,47.4,0.5900000000000034,1.2447257383966317
smic_a,smic,A-share,SSE,CNY,688981.SH,20240312,47.86,48.5,47.68,47.88,47.99,-0.11,-0.22920000000000001,210031.83,1008523.237,1.0,47.86,48.5,47.68,47.88,47.99,-0.10999999999999943,-0.22921441967076353
smic_a,smic,A-share,SSE,CNY,688981.SH,20240313,47.97,48.88,47.6,47.85,47.88,-0.03,-0.0627,243073.82,1172291.362,1.0,47.97,48.88,47.6,47.85,47.88,-0.030000000000001137,-0.0626566416040124
smic_a,smic,A-share,SSE,CNY,688981.SH,20240314,47.51,47.81,46.62,46.7,47.85,-1.15,-2.4033,204171.64,961432.779,1.0,47.51,47.81,46.62,46.7,47.85,-1.1499999999999986,-2.403343782654124
smic_a,smic,A-share,SSE,CNY,688981.SH,20240315,46.6,46.84,46.0,46.67,46.7,-0.03,-0.06420000000000001,161959.57,751034.883,1.0,46.6,46.84,46.0,46.67,46.7,-0.030000000000001137,-0.06423982869379258
smic_a,smic,A-share,SSE,CNY,688981.SH,20240318,46.87,48.44,46.7,47.97,46.67,1.3,2.7855,298342.87,1419257.651,1.0,46.87,48.44,46.7,47.97,46.67,1.2999999999999972,2.7855153203342553
smic_a,smic,A-share,SSE,CNY,688981.SH,20240319,47.8,47.99,47.2,47.21,47.97,-0.76,-1.5843,172451.75,820456.004,1.0,47.8,47.99,47.2,47.21,47.97,-0.759999999999998,-1.5843235355430436
smic_a,smic,A-share,SSE,CNY,688981.SH,20240320,47.49,48.15,47.25,47.54,47.21,0.33,0.6990000000000001,153499.73,731912.759,1.0,47.49,48.15,47.25,47.54,47.21,0.3299999999999983,0.6990044482101213
smic_a,smic,A-share,SSE,CNY,688981.SH,20240321,47.54,48.1,47.1,47.55,47.54,0.01,0.021,195076.22,929590.455,1.0,47.54,48.1,47.1,47.55,47.54,0.00999999999999801,0.021034917963815757
smic_a,smic,A-share,SSE,CNY,688981.SH,20240322,47.3,47.51,45.58,45.6,47.55,-1.95,-4.1009,292865.13,1357453.26,1.0,47.3,47.51,45.58,45.6,47.55,-1.9499999999999957,-4.100946372239739
smic_a,smic,A-share,SSE,CNY,688981.SH,20240325,45.59,45.66,44.56,44.56,45.6,-1.04,-2.2807,214481.61,965562.414,1.0,45.59,45.66,44.56,44.56,45.6,-1.0399999999999991,-2.280701754385963
smic_a,smic,A-share,SSE,CNY,688981.SH,20240326,44.6,45.05,44.2,44.54,44.56,-0.02,-0.0449,154276.67,687234.773,1.0,44.6,45.05,44.2,44.54,44.56,-0.020000000000003126,-0.044883303411138074
smic_a,smic,A-share,SSE,CNY,688981.SH,20240327,44.82,44.82,43.38,43.41,44.54,-1.13,-2.537,159330.41,700495.124,1.0,44.82,44.82,43.38,43.41,44.54,-1.1300000000000026,-2.5370453524921475
smic_a,smic,A-share,SSE,CNY,688981.SH,20240328,43.41,44.46,43.41,44.0,43.41,0.59,1.3591,155078.48,682776.444,1.0,43.41,44.46,43.41,44.0,43.41,0.5900000000000034,1.3591338401290105
smic_a,smic,A-share,SSE,CNY,688981.SH,20240329,43.93,43.98,42.9,43.66,44.0,-0.34,-0.7727,165388.37,717917.544,1.0,43.93,43.98,42.9,43.66,44.0,-0.3400000000000034,-0.7727272727272805
smic_a,smic,A-share,SSE,CNY,688981.SH,20240401,43.66,44.63,43.58,44.3,43.66,0.64,1.4659,183511.43,811634.437,1.0,43.66,44.63,43.58,44.3,43.66,0.6400000000000006,1.4658726523133316
smic_a,smic,A-share,SSE,CNY,688981.SH,20240402,44.28,44.3,43.65,43.95,44.3,-0.35000000000000003,-0.7901,115068.68,504883.931,1.0,44.28,44.3,43.65,43.95,44.3,-0.3499999999999943,-0.7900677200902807
smic_a,smic,A-share,SSE,CNY,688981.SH,20240403,44.98,45.24,44.08,44.24,43.95,0.29,0.6598,223609.53,996010.784,1.0,44.98,45.24,44.08,44.24,43.95,0.28999999999999915,0.6598407281001117
smic_a,smic,A-share,SSE,CNY,688981.SH,20240408,43.7,43.71,42.5,42.51,44.24,-1.73,-3.9105,243290.41,1042392.026,1.0,43.7,43.71,42.5,42.51,44.24,-1.730000000000004,-3.910488245931293
smic_a,smic,A-share,SSE,CNY,688981.SH,20240409,42.37,42.88,42.25,42.7,42.51,0.19,0.447,140938.75,600699.958,1.0,42.37,42.88,42.25,42.7,42.51,0.19000000000000483,0.4469536579628437
smic_a,smic,A-share,SSE,CNY,688981.SH,20240410,42.7,42.98,42.1,42.18,42.7,-0.52,-1.2178,137975.41,585993.073,1.0,42.7,42.98,42.1,42.18,42.7,-0.5200000000000031,-1.2177985948477825
smic_a,smic,A-share,SSE,CNY,688981.SH,20240411,42.1,42.6,40.5,41.19,42.18,-0.99,-2.3471,224263.24,931943.069,1.0,42.1,42.6,40.5,41.19,42.18,-0.990000000000002,-2.3470839260312992
smic_a,smic,A-share,SSE,CNY,688981.SH,20240412,41.02,41.45,40.31,40.33,41.19,-0.86,-2.0879,203770.15,829048.827,1.0,41.02,41.45,40.31,40.33,41.19,-0.8599999999999994,-2.0878854090798726
smic_a,smic,A-share,SSE,CNY,688981.SH,20240415,40.33,41.55,40.01,41.19,40.33,0.86,2.1324,216778.22,886154.84,1.0,40.33,41.55,40.01,41.19,40.33,0.8599999999999994,2.1324076369947917
smic_a,smic,A-share,SSE,CNY,688981.SH,20240416,41.0,41.87,40.78,41.18,41.19,-0.01,-0.024300000000000002,185269.91,766353.527,1.0,41.0,41.87,40.78,41.18,41.19,-0.00999999999999801,-0.024277737314877423
smic_a,smic,A-share,SSE,CNY,688981.SH,20240417,41.2,41.79,40.91,41.75,41.18,0.5700000000000001,1.3842,181266.86,752698.692,1.0,41.2,41.79,40.91,41.75,41.18,0.5700000000000003,1.3841670713938814
smic_a,smic,A-share,SSE,CNY,688981.SH,20240418,41.5,41.88,41.35,41.61,41.75,-0.14,-0.33530000000000004,165833.42,690686.483,1.0,41.5,41.88,41.35,41.61,41.75,-0.14000000000000057,-0.33532934131736664
smic_a,smic,A-share,SSE,CNY,688981.SH,20240419,41.36,41.74,40.85,41.38,41.61,-0.23,-0.5528000000000001,137413.17,567558.213,1.0,41.36,41.74,40.85,41.38,41.61,-0.22999999999999687,-0.5527517423696152
smic_a,smic,A-share,SSE,CNY,688981.SH,20240422,41.31,41.62,40.86,41.31,41.38,-0.07,-0.16920000000000002,109905.46,453953.673,1.0,41.31,41.62,40.86,41.31,41.38,-0.07000000000000028,-0.16916384726921285
smic_a,smic,A-share,SSE,CNY,688981.SH,20240423,41.32,41.68,41.02,41.11,41.31,-0.2,-0.48410000000000003,109941.45,454747.881,1.0,41.32,41.68,41.02,41.11,41.31,-0.20000000000000284,-0.484144274993955
smic_a,smic,A-share,SSE,CNY,688981.SH,20240424,41.25,41.39,40.8,41.25,41.11,0.14,0.3405,151938.78,624334.52,1.0,41.25,41.39,40.8,41.25,41.11,0.14000000000000057,0.34054974458769294
smic_a,smic,A-share,SSE,CNY,688981.SH,20240425,41.25,41.86,40.92,41.34,41.25,0.09,0.2182,143844.39,595555.209,1.0,41.25,41.86,40.92,41.34,41.25,0.09000000000000341,0.21818181818182644
smic_a,smic,A-share,SSE,CNY,688981.SH,20240426,41.1,42.12,41.1,42.06,41.34,0.72,1.7417,220510.22,922197.643,1.0,41.1,42.12,41.1,42.06,41.34,0.7199999999999989,1.7416545718432481
smic_a,smic,A-share,SSE,CNY,688981.SH,20240429,42.13,43.36,42.13,43.05,42.06,0.99,2.3538,237697.02,1020182.748,1.0,42.13,43.36,42.13,43.05,42.06,0.9899999999999949,2.3537803138373627
smic_a,smic,A-share,SSE,CNY,688981.SH,20240430,43.0,43.0,41.76,41.91,43.05,-1.14,-2.6481,233965.49,988025.344,1.0,43.0,43.0,41.76,41.91,43.05,-1.1400000000000006,-2.648083623693381
smic_a,smic,A-share,SSE,CNY,688981.SH,20240506,42.49,43.03,42.33,42.56,41.91,0.65,1.5509,220428.62,941283.488,1.0,42.49,43.03,42.33,42.56,41.91,0.6500000000000057,1.5509424958243991
smic_a,smic,A-share,SSE,CNY,688981.SH,20240507,42.55,42.73,42.2,42.71,42.56,0.15,0.3524,129383.05,550573.775,1.0,42.55,42.73,42.2,42.71,42.56,0.14999999999999858,0.352443609022553
smic_a,smic,A-share,SSE,CNY,688981.SH,20240508,42.81,42.82,42.08,42.16,42.71,-0.55,-1.2878,111558.61,472673.353,1.0,42.81,42.82,42.08,42.16,42.71,-0.5500000000000043,-1.2877546242097968
smic_a,smic,A-share,SSE,CNY,688981.SH,20240509,42.18,43.89,42.16,43.72,42.16,1.56,3.7002,312166.37,1351312.043,1.0,42.18,43.89,42.16,43.72,42.16,1.5600000000000023,3.700189753320689
smic_a,smic,A-share,SSE,CNY,688981.SH,20240510,43.7,43.98,42.74,42.99,43.72,-0.73,-1.6697,257787.63,1112390.433,1.0,43.7,43.98,42.74,42.99,43.72,-0.7299999999999969,-1.6697163769441832
smic_a,smic,A-share,SSE,CNY,688981.SH,20240513,42.7,43.5,42.38,43.06,42.99,0.07,0.1628,155253.14,667418.005,1.0,42.7,43.5,42.38,43.06,42.99,0.07000000000000028,0.1628285647825082
smic_a,smic,A-share,SSE,CNY,688981.SH,20240514,43.06,43.45,42.71,42.92,43.06,-0.14,-0.3251,135428.28,581796.402,1.0,43.06,43.45,42.71,42.92,43.06,-0.14000000000000057,-0.3251277287505819
smic_a,smic,A-share,SSE,CNY,688981.SH,20240515,42.74,42.87,41.62,41.66,42.92,-1.26,-2.9357,211118.66,889591.26,1.0,42.74,42.87,41.62,41.66,42.92,-1.2600000000000051,-2.935694315004672
smic_a,smic,A-share,SSE,CNY,688981.SH,20240516,42.0,42.5,41.8,41.82,41.66,0.16,0.3841,149030.76,627385.977,1.0,42.0,42.5,41.8,41.82,41.66,0.1600000000000037,0.38406144983198204
smic_a,smic,A-share,SSE,CNY,688981.SH,20240517,41.83,42.32,41.56,42.3,41.82,0.48,1.1478,126369.35,531097.295,1.0,41.83,42.32,41.56,42.3,41.82,0.4799999999999969,1.147776183644182
smic_a,smic,A-share,SSE,CNY,688981.SH,20240520,42.4,42.88,42.2,42.57,42.3,0.27,0.6383,148070.69,631055.044,1.0,42.4,42.88,42.2,42.57,42.3,0.2700000000000031,0.638297872340433
smic_a,smic,A-share,SSE,CNY,688981.SH,20240521,42.62,42.63,42.03,42.11,42.57,-0.46,-1.0806,97813.98,413394.676,1.0,42.62,42.63,42.03,42.11,42.57,-0.46000000000000085,-1.0805731735964315
smic_a,smic,A-share,SSE,CNY,688981.SH,20240522,42.15,42.45,41.84,42.27,42.11,0.16,0.38,143029.21,601957.235,1.0,42.15,42.45,41.84,42.27,42.11,0.1600000000000037,0.3799572548088428
smic_a,smic,A-share,SSE,CNY,688981.SH,20240523,42.18,42.2,41.08,41.17,42.27,-1.1,-2.6023,173715.15,722285.055,1.0,42.18,42.2,41.08,41.17,42.27,-1.1000000000000014,-2.6023184291459693
smic_a,smic,A-share,SSE,CNY,688981.SH,20240524,41.13,41.35,41.0,41.03,41.17,-0.14,-0.3401,101365.51,417552.864,1.0,41.13,41.35,41.0,41.03,41.17,-0.14000000000000057,-0.34005343696866785
smic_a,smic,A-share,SSE,CNY,688981.SH,20240527,41.36,43.17,41.36,43.13,41.03,2.1,5.1182,374929.96,1593196.322,1.0,41.36,43.17,41.36,43.13,41.03,2.1000000000000014,5.118206190592253
smic_a,smic,A-share,SSE,CNY,688981.SH,20240528,43.13,43.99,42.9,43.11,43.13,-0.02,-0.046400000000000004,349632.97,1516562.322,1.0,43.13,43.99,42.9,43.11,43.13,-0.020000000000003126,-0.04637143519592656
smic_a,smic,A-share,SSE,CNY,688981.SH,20240529,42.87,43.4,42.59,42.94,43.11,-0.17,-0.39430000000000004,168153.29,722546.139,1.0,42.87,43.4,42.59,42.94,43.11,-0.1700000000000017,-0.3943400603108367
smic_a,smic,A-share,SSE,CNY,688981.SH,20240530,43.03,45.96,42.8,45.39,42.94,2.45,5.7056000000000004,688850.04,3094280.19,1.0,43.03,45.96,42.8,45.39,42.94,2.450000000000003,5.705635770843044
smic_a,smic,A-share,SSE,CNY,688981.SH,20240531,45.1,45.49,44.69,44.85,45.39,-0.54,-1.1897,314630.49,1414729.533,1.0,45.1,45.49,44.69,44.85,45.39,-0.5399999999999991,-1.1896893588896214
smic_a,smic,A-share,SSE,CNY,688981.SH,20240603,44.96,46.36,44.8,45.44,44.85,0.59,1.3155000000000001,393681.71,1796427.446,1.0,44.96,46.36,44.8,45.44,44.85,0.5899999999999963,1.3154960981047854
smic_a,smic,A-share,SSE,CNY,688981.SH,20240604,45.3,45.75,44.72,45.55,45.44,0.11,0.2421,240509.59,1087304.81,1.0,45.3,45.75,44.72,45.55,45.44,0.10999999999999943,0.24207746478873116
